Category1,Category2,Jaccard
Prognosticating.Equity_and_Inclusivity,Aircraft_Efficiency_and_Fleet_Optimization.Aircraft_Efficiency_and_Fleet_Optimization,0.29124579124579125
Prognosticating.Equity_and_Inclusivity,Electrification_of_Aviation.Electrification_of_Aviation,0.34522111269614836
Prognosticating.Equity_and_Inclusivity,Hydrogen_Powered_Aviation.Hydrogen_Powered_Aviation,0.328
Prognosticating.Equity_and_Inclusivity,Innovating.Aircraft_and_Component_Manufacturing,0.3048780487804878
Prognosticating.Equity_and_Inclusivity,Innovating.Infrastructure_Readiness,0.2927461139896373
Prognosticating.Equity_and_Inclusivity,Innovating.Safety_and_Reliability,0.1889763779527559
Prognosticating.Equity_and_Inclusivity,Innovating.Sustainable_Aviation_Fuels_and_Propulsion,0.2404255319148936
Prognosticating.Equity_and_Inclusivity,Operationalizing.Airline_Operations_and_Fleet_Management,0.14825581395348839
Prognosticating.Equity_and_Inclusivity,Operationalizing.Business_Model_Evolution,0.2920353982300885
Prognosticating.Equity_and_Inclusivity,Operationalizing.Economic_Viability,0.3526570048309179
Prognosticating.Equity_and_Inclusivity,Operationalizing.Fuel_Efficiency_and_Optimization,0.27234927234927236
Prognosticating.Equity_and_Inclusivity,Prognosticating.Global_Coordination_of_Standards_and_Practices,0.3863080684596577
Prognosticating.Equity_and_Inclusivity,Prognosticating.Incentives_and_Penalties,0.36764705882352944
Prognosticating.Equity_and_Inclusivity,Prognosticating.Policies_Regulations_and_Standards,0.4238875878220141
Prognosticating.Equity_and_Inclusivity,Sustainable_Aviation_Fuels.Sustainable_Aviation_Fuels,0.3961661341853035
Prognosticating.Equity_and_Inclusivity,Synchronizing.Consumer_Trust_and_Engagement,0.4361111111111111
Prognosticating.Equity_and_Inclusivity,Synchronizing.Cost_Implications_and_Market_Demand,0.3241206030150754
Prognosticating.Equity_and_Inclusivity,Synchronizing.Investment_Funding_for_Innovation,0.338368580060423
Prognosticating.Equity_and_Inclusivity,Synchronizing.Safety_and_Reliability_Perception,0.20066889632107024
Prognosticating.Global_Coordination_of_Standards_and_Practices,Advanced_Air_Mobility.Advanced_Air_Mobility,0.42122719734660036
Prognosticating.Global_Coordination_of_Standards_and_Practices,Aircraft_Efficiency_and_Fleet_Optimization.Aircraft_Efficiency_and_Fleet_Optimization,0.3854166666666667
Prognosticating.Global_Coordination_of_Standards_and_Practices,Electrification_of_Aviation.Electrification_of_Aviation,0.407514450867052
Prognosticating.Global_Coordination_of_Standards_and_Practices,Hydrogen_Powered_Aviation.Hydrogen_Powered_Aviation,0.4207920792079208
Prognosticating.Global_Coordination_of_Standards_and_Practices,Innovating.Aircraft_and_Component_Manufacturing,0.3678861788617886
Prognosticating.Global_Coordination_of_Standards_and_Practices,Innovating.Infrastructure_Readiness,0.30864197530864196
Prognosticating.Global_Coordination_of_Standards_and_Practices,Innovating.Safety_and_Reliability,0.23155216284987276
Prognosticating.Global_Coordination_of_Standards_and_Practices,Innovating.Sustainable_Aviation_Fuels_and_Propulsion,0.30638297872340425
Prognosticating.Global_Coordination_of_Standards_and_Practices,Operationalizing.Airline_Operations_and_Fleet_Management,0.129973474801061
Prognosticating.Global_Coordination_of_Standards_and_Practices,Operationalizing.Business_Model_Evolution,0.28493150684931506
Prognosticating.Global_Coordination_of_Standards_and_Practices,Operationalizing.Economic_Viability,0.40380047505938244
Prognosticating.Global_Coordination_of_Standards_and_Practices,Operationalizing.Fuel_Efficiency_and_Optimization,0.3622881355932203
Prognosticating.Global_Coordination_of_Standards_and_Practices,Prognosticating.Equity_and_Inclusivity,0.3863080684596577
Prognosticating.Global_Coordination_of_Standards_and_Practices,Prognosticating.Incentives_and_Penalties,0.33692722371967654
Prognosticating.Global_Coordination_of_Standards_and_Practices,Prognosticating.Policies_Regulations_and_Standards,0.4791666666666667
Prognosticating.Global_Coordination_of_Standards_and_Practices,Sustainable_Aviation_Fuels.Sustainable_Aviation_Fuels,0.4274447949526814
Prognosticating.Global_Coordination_of_Standards_and_Practices,Synchronizing.Consumer_Trust_and_Engagement,0.380352644836272
Prognosticating.Global_Coordination_of_Standards_and_Practices,Synchronizing.Cost_Implications_and_Market_Demand,0.38461538461538464
Prognosticating.Global_Coordination_of_Standards_and_Practices,Synchronizing.Investment_Funding_for_Innovation,0.31301939058171746
Prognosticating.Global_Coordination_of_Standards_and_Practices,Synchronizing.Safety_and_Reliability_Perception,0.18541033434650456
Prognosticating.Incentives_and_Penalties,Advanced_Air_Mobility.Advanced_Air_Mobility,0.30397236614853196
Prognosticating.Incentives_and_Penalties,Aircraft_Efficiency_and_Fleet_Optimization.Aircraft_Efficiency_and_Fleet_Optimization,0.27007299270072993
Prognosticating.Incentives_and_Penalties,Electrification_of_Aviation.Electrification_of_Aviation,0.272992700729927
Prognosticating.Incentives_and_Penalties,Hydrogen_Powered_Aviation.Hydrogen_Powered_Aviation,0.2671118530884808
Prognosticating.Incentives_and_Penalties,Innovating.Aircraft_and_Component_Manufacturing,0.26327433628318586
Prognosticating.Incentives_and_Penalties,Innovating.Infrastructure_Readiness,0.25146198830409355
Prognosticating.Incentives_and_Penalties,Innovating.Safety_and_Reliability,0.14714714714714713
Prognosticating.Incentives_and_Penalties,Innovating.Sustainable_Aviation_Fuels_and_Propulsion,0.19626168224299065
Prognosticating.Incentives_and_Penalties,Operationalizing.Airline_Operations_and_Fleet_Management,0.1781818181818182
Prognosticating.Incentives_and_Penalties,Operationalizing.Business_Model_Evolution,0.23154362416107382
Prognosticating.Incentives_and_Penalties,Operationalizing.Economic_Viability,0.3659217877094972
Prognosticating.Incentives_and_Penalties,Operationalizing.Fuel_Efficiency_and_Optimization,0.26401869158878505
Prognosticating.Incentives_and_Penalties,Prognosticating.Equity_and_Inclusivity,0.36764705882352944
Prognosticating.Incentives_and_Penalties,Prognosticating.Global_Coordination_of_Standards_and_Practices,0.33692722371967654
Prognosticating.Incentives_and_Penalties,Prognosticating.Policies_Regulations_and_Standards,0.3984375
Prognosticating.Incentives_and_Penalties,Sustainable_Aviation_Fuels.Sustainable_Aviation_Fuels,0.3014586709886548
Prognosticating.Incentives_and_Penalties,Synchronizing.Consumer_Trust_and_Engagement,0.3515151515151515
Prognosticating.Incentives_and_Penalties,Synchronizing.Cost_Implications_and_Market_Demand,0.3028571428571429
Prognosticating.Incentives_and_Penalties,Synchronizing.Investment_Funding_for_Innovation,0.28719723183391005
Prognosticating.Incentives_and_Penalties,Synchronizing.Safety_and_Reliability_Perception,0.1659919028340081
Prognosticating.Policies_Regulations_and_Standards,Advanced_Air_Mobility.Advanced_Air_Mobility,0.4554294975688817
Prognosticating.Policies_Regulations_and_Standards,Aircraft_Efficiency_and_Fleet_Optimization.Aircraft_Efficiency_and_Fleet_Optimization,0.4196277495769882
Prognosticating.Policies_Regulations_and_Standards,Electrification_of_Aviation.Electrification_of_Aviation,0.46464646464646464
Prognosticating.Policies_Regulations_and_Standards,Hydrogen_Powered_Aviation.Hydrogen_Powered_Aviation,0.45016077170418006
Prognosticating.Policies_Regulations_and_Standards,Innovating.Aircraft_and_Component_Manufacturing,0.38372093023255816
Prognosticating.Policies_Regulations_and_Standards,Innovating.Infrastructure_Readiness,0.3466981132075472
Prognosticating.Policies_Regulations_and_Standards,Innovating.Safety_and_Reliability,0.21809744779582366
Prognosticating.Policies_Regulations_and_Standards,Innovating.Sustainable_Aviation_Fuels_and_Propulsion,0.28431372549019607
Prognosticating.Policies_Regulations_and_Standards,Operationalizing.Airline_Operations_and_Fleet_Management,0.17336683417085427
Prognosticating.Policies_Regulations_and_Standards,Operationalizing.Business_Model_Evolution,0.275
Prognosticating.Policies_Regulations_and_Standards,Operationalizing.Economic_Viability,0.4107142857142857
Prognosticating.Policies_Regulations_and_Standards,Operationalizing.Fuel_Efficiency_and_Optimization,0.3987730061349693
Prognosticating.Policies_Regulations_and_Standards,Prognosticating.Equity_and_Inclusivity,0.4238875878220141
Prognosticating.Policies_Regulations_and_Standards,Prognosticating.Global_Coordination_of_Standards_and_Practices,0.4791666666666667
Prognosticating.Policies_Regulations_and_Standards,Prognosticating.Incentives_and_Penalties,0.3984375
Prognosticating.Policies_Regulations_and_Standards,Sustainable_Aviation_Fuels.Sustainable_Aviation_Fuels,0.49683544303797467
Prognosticating.Policies_Regulations_and_Standards,Synchronizing.Consumer_Trust_and_Engagement,0.4023809523809524
Prognosticating.Policies_Regulations_and_Standards,Synchronizing.Cost_Implications_and_Market_Demand,0.33407572383073497
Prognosticating.Policies_Regulations_and_Standards,Synchronizing.Investment_Funding_for_Innovation,0.30710659898477155
Prognosticating.Policies_Regulations_and_Standards,Synchronizing.Safety_and_Reliability_Perception,0.1586021505376344
Sustainable_Aviation_Fuels.Sustainable_Aviation_Fuels,Advanced_Air_Mobility.Advanced_Air_Mobility,0.6440677966101694
Sustainable_Aviation_Fuels.Sustainable_Aviation_Fuels,Aircraft_Efficiency_and_Fleet_Optimization.Aircraft_Efficiency_and_Fleet_Optimization,0.5563380281690141
Sustainable_Aviation_Fuels.Sustainable_Aviation_Fuels,Electrification_of_Aviation.Electrification_of_Aviation,0.757201646090535
Sustainable_Aviation_Fuels.Sustainable_Aviation_Fuels,Hydrogen_Powered_Aviation.Hydrogen_Powered_Aviation,0.666191155492154
Sustainable_Aviation_Fuels.Sustainable_Aviation_Fuels,Innovating.Aircraft_and_Component_Manufacturing,0.5123456790123457
Sustainable_Aviation_Fuels.Sustainable_Aviation_Fuels,Innovating.Infrastructure_Readiness,0.32857142857142857
Sustainable_Aviation_Fuels.Sustainable_Aviation_Fuels,Innovating.Safety_and_Reliability,0.21879815100154082
Sustainable_Aviation_Fuels.Sustainable_Aviation_Fuels,Innovating.Sustainable_Aviation_Fuels_and_Propulsion,0.39545454545454545
Sustainable_Aviation_Fuels.Sustainable_Aviation_Fuels,Operationalizing.Airline_Operations_and_Fleet_Management,0.16534181240063592
Sustainable_Aviation_Fuels.Sustainable_Aviation_Fuels,Operationalizing.Business_Model_Evolution,0.26178861788617885
Sustainable_Aviation_Fuels.Sustainable_Aviation_Fuels,Operationalizing.Economic_Viability,0.4253968253968254
Sustainable_Aviation_Fuels.Sustainable_Aviation_Fuels,Operationalizing.Fuel_Efficiency_and_Optimization,0.44157814871016693
Sustainable_Aviation_Fuels.Sustainable_Aviation_Fuels,Prognosticating.Equity_and_Inclusivity,0.3961661341853035
Sustainable_Aviation_Fuels.Sustainable_Aviation_Fuels,Prognosticating.Global_Coordination_of_Standards_and_Practices,0.4274447949526814
Sustainable_Aviation_Fuels.Sustainable_Aviation_Fuels,Prognosticating.Incentives_and_Penalties,0.3014586709886548
Sustainable_Aviation_Fuels.Sustainable_Aviation_Fuels,Prognosticating.Policies_Regulations_and_Standards,0.49683544303797467
Sustainable_Aviation_Fuels.Sustainable_Aviation_Fuels,Synchronizing.Consumer_Trust_and_Engagement,0.365814696485623
Sustainable_Aviation_Fuels.Sustainable_Aviation_Fuels,Synchronizing.Cost_Implications_and_Market_Demand,0.3579277864992151
Sustainable_Aviation_Fuels.Sustainable_Aviation_Fuels,Synchronizing.Investment_Funding_for_Innovation,0.2496
Sustainable_Aviation_Fuels.Sustainable_Aviation_Fuels,Synchronizing.Safety_and_Reliability_Perception,0.12419354838709677
Synchronizing.Consumer_Trust_and_Engagement,Advanced_Air_Mobility.Advanced_Air_Mobility,0.35858585858585856
Synchronizing.Consumer_Trust_and_Engagement,Aircraft_Efficiency_and_Fleet_Optimization.Aircraft_Efficiency_and_Fleet_Optimization,0.3357142857142857
Synchronizing.Consumer_Trust_and_Engagement,Electrification_of_Aviation.Electrification_of_Aviation,0.3352601156069364
Synchronizing.Consumer_Trust_and_Engagement,Hydrogen_Powered_Aviation.Hydrogen_Powered_Aviation,0.32516339869281047
Synchronizing.Consumer_Trust_and_Engagement,Innovating.Aircraft_and_Component_Manufacturing,0.303347280334728
Synchronizing.Consumer_Trust_and_Engagement,Innovating.Infrastructure_Readiness,0.2698412698412698
Synchronizing.Consumer_Trust_and_Engagement,Innovating.Safety_and_Reliability,0.21568627450980393
Synchronizing.Consumer_Trust_and_Engagement,Innovating.Sustainable_Aviation_Fuels_and_Propulsion,0.2561247216035635
Synchronizing.Consumer_Trust_and_Engagement,Operationalizing.Airline_Operations_and_Fleet_Management,0.1786833855799373
Synchronizing.Consumer_Trust_and_Engagement,Operationalizing.Business_Model_Evolution,0.34726688102893893
Synchronizing.Consumer_Trust_and_Engagement,Operationalizing.Economic_Viability,0.3871794871794872
Synchronizing.Consumer_Trust_and_Engagement,Operationalizing.Fuel_Efficiency_and_Optimization,0.2891304347826087
Synchronizing.Consumer_Trust_and_Engagement,Prognosticating.Equity_and_Inclusivity,0.4361111111111111
Synchronizing.Consumer_Trust_and_Engagement,Prognosticating.Global_Coordination_of_Standards_and_Practices,0.380352644836272
Synchronizing.Consumer_Trust_and_Engagement,Prognosticating.Incentives_and_Penalties,0.3515151515151515
Synchronizing.Consumer_Trust_and_Engagement,Prognosticating.Policies_Regulations_and_Standards,0.4023809523809524
Synchronizing.Consumer_Trust_and_Engagement,Sustainable_Aviation_Fuels.Sustainable_Aviation_Fuels,0.365814696485623
Synchronizing.Consumer_Trust_and_Engagement,Synchronizing.Cost_Implications_and_Market_Demand,0.34748010610079577
Synchronizing.Consumer_Trust_and_Engagement,Synchronizing.Investment_Funding_for_Innovation,0.34177215189873417
Synchronizing.Consumer_Trust_and_Engagement,Synchronizing.Safety_and_Reliability_Perception,0.21863799283154123
Synchronizing.Cost_Implications_and_Market_Demand,Advanced_Air_Mobility.Advanced_Air_Mobility,0.3870967741935484
Synchronizing.Cost_Implications_and_Market_Demand,Aircraft_Efficiency_and_Fleet_Optimization.Aircraft_Efficiency_and_Fleet_Optimization,0.3463587921847247
Synchronizing.Cost_Implications_and_Market_Demand,Electrification_of_Aviation.Electrification_of_Aviation,0.3285917496443812
Synchronizing.Cost_Implications_and_Market_Demand,Hydrogen_Powered_Aviation.Hydrogen_Powered_Aviation,0.33713355048859933
Synchronizing.Cost_Implications_and_Market_Demand,Innovating.Aircraft_and_Component_Manufacturing,0.32426778242677823
Synchronizing.Cost_Implications_and_Market_Demand,Innovating.Infrastructure_Readiness,0.30319148936170215
Synchronizing.Cost_Implications_and_Market_Demand,Innovating.Safety_and_Reliability,0.2032520325203252
Synchronizing.Cost_Implications_and_Market_Demand,Innovating.Sustainable_Aviation_Fuels_and_Propulsion,0.2671081677704194
Synchronizing.Cost_Implications_and_Market_Demand,Operationalizing.Airline_Operations_and_Fleet_Management,0.20625
Synchronizing.Cost_Implications_and_Market_Demand,Operationalizing.Business_Model_Evolution,0.26548672566371684
Synchronizing.Cost_Implications_and_Market_Demand,Operationalizing.Economic_Viability,0.38095238095238093
Synchronizing.Cost_Implications_and_Market_Demand,Operationalizing.Fuel_Efficiency_and_Optimization,0.3223684210526316
Synchronizing.Cost_Implications_and_Market_Demand,Prognosticating.Equity_and_Inclusivity,0.3241206030150754
Synchronizing.Cost_Implications_and_Market_Demand,Prognosticating.Global_Coordination_of_Standards_and_Practices,0.38461538461538464
Synchronizing.Cost_Implications_and_Market_Demand,Prognosticating.Incentives_and_Penalties,0.3028571428571429
Synchronizing.Cost_Implications_and_Market_Demand,Prognosticating.Policies_Regulations_and_Standards,0.33407572383073497
Synchronizing.Cost_Implications_and_Market_Demand,Sustainable_Aviation_Fuels.Sustainable_Aviation_Fuels,0.3579277864992151
Synchronizing.Cost_Implications_and_Market_Demand,Synchronizing.Consumer_Trust_and_Engagement,0.34748010610079577
Synchronizing.Cost_Implications_and_Market_Demand,Synchronizing.Investment_Funding_for_Innovation,0.26900584795321636
Synchronizing.Cost_Implications_and_Market_Demand,Synchronizing.Safety_and_Reliability_Perception,0.18243243243243243
Synchronizing.Investment_Funding_for_Innovation,Advanced_Air_Mobility.Advanced_Air_Mobility,0.26161790017211706
Synchronizing.Investment_Funding_for_Innovation,Aircraft_Efficiency_and_Fleet_Optimization.Aircraft_Efficiency_and_Fleet_Optimization,0.22768670309653916
Synchronizing.Investment_Funding_for_Innovation,Electrification_of_Aviation.Electrification_of_Aviation,0.23367198838896952
Synchronizing.Investment_Funding_for_Innovation,Hydrogen_Powered_Aviation.Hydrogen_Powered_Aviation,0.23244147157190637
Synchronizing.Investment_Funding_for_Innovation,Innovating.Aircraft_and_Component_Manufacturing,0.23648648648648649
Synchronizing.Investment_Funding_for_Innovation,Innovating.Infrastructure_Readiness,0.2608695652173913
Synchronizing.Investment_Funding_for_Innovation,Innovating.Safety_and_Reliability,0.18811881188118812
Synchronizing.Investment_Funding_for_Innovation,Innovating.Sustainable_Aviation_Fuels_and_Propulsion,0.20987654320987653
Synchronizing.Investment_Funding_for_Innovation,Operationalizing.Airline_Operations_and_Fleet_Management,0.11851851851851852
Synchronizing.Investment_Funding_for_Innovation,Operationalizing.Business_Model_Evolution,0.3218390804597701
Synchronizing.Investment_Funding_for_Innovation,Operationalizing.Economic_Viability,0.30446927374301674
Synchronizing.Investment_Funding_for_Innovation,Operationalizing.Fuel_Efficiency_and_Optimization,0.2097902097902098
Synchronizing.Investment_Funding_for_Innovation,Prognosticating.Equity_and_Inclusivity,0.338368580060423
Synchronizing.Investment_Funding_for_Innovation,Prognosticating.Global_Coordination_of_Standards_and_Practices,0.31301939058171746
Synchronizing.Investment_Funding_for_Innovation,Prognosticating.Incentives_and_Penalties,0.28719723183391005
Synchronizing.Investment_Funding_for_Innovation,Prognosticating.Policies_Regulations_and_Standards,0.30710659898477155
Synchronizing.Investment_Funding_for_Innovation,Sustainable_Aviation_Fuels.Sustainable_Aviation_Fuels,0.2496
Synchronizing.Investment_Funding_for_Innovation,Synchronizing.Consumer_Trust_and_Engagement,0.34177215189873417
Synchronizing.Investment_Funding_for_Innovation,Synchronizing.Cost_Implications_and_Market_Demand,0.26900584795321636
Synchronizing.Investment_Funding_for_Innovation,Synchronizing.Safety_and_Reliability_Perception,0.18222222222222223
Synchronizing.Safety_and_Reliability_Perception,Advanced_Air_Mobility.Advanced_Air_Mobility,0.1426056338028169
Synchronizing.Safety_and_Reliability_Perception,Aircraft_Efficiency_and_Fleet_Optimization.Aircraft_Efficiency_and_Fleet_Optimization,0.14563106796116504
Synchronizing.Safety_and_Reliability_Perception,Electrification_of_Aviation.Electrification_of_Aviation,0.11988304093567251
Synchronizing.Safety_and_Reliability_Perception,Hydrogen_Powered_Aviation.Hydrogen_Powered_Aviation,0.1317157712305026
Synchronizing.Safety_and_Reliability_Perception,Innovating.Aircraft_and_Component_Manufacturing,0.13691931540342298
Synchronizing.Safety_and_Reliability_Perception,Innovating.Infrastructure_Readiness,0.13780918727915195
Synchronizing.Safety_and_Reliability_Perception,Innovating.Safety_and_Reliability,0.22666666666666666
Synchronizing.Safety_and_Reliability_Perception,Innovating.Sustainable_Aviation_Fuels_and_Propulsion,0.1184573002754821
Synchronizing.Safety_and_Reliability_Perception,Operationalizing.Airline_Operations_and_Fleet_Management,0.11224489795918367
Synchronizing.Safety_and_Reliability_Perception,Operationalizing.Business_Model_Evolution,0.18099547511312217
Synchronizing.Safety_and_Reliability_Perception,Operationalizing.Economic_Viability,0.1606060606060606
Synchronizing.Safety_and_Reliability_Perception,Operationalizing.Fuel_Efficiency_and_Optimization,0.12403100775193798
Synchronizing.Safety_and_Reliability_Perception,Prognosticating.Equity_and_Inclusivity,0.20066889632107024
Synchronizing.Safety_and_Reliability_Perception,Prognosticating.Global_Coordination_of_Standards_and_Practices,0.18541033434650456
Synchronizing.Safety_and_Reliability_Perception,Prognosticating.Incentives_and_Penalties,0.1659919028340081
Synchronizing.Safety_and_Reliability_Perception,Prognosticating.Policies_Regulations_and_Standards,0.1586021505376344
Synchronizing.Safety_and_Reliability_Perception,Sustainable_Aviation_Fuels.Sustainable_Aviation_Fuels,0.12419354838709677
Synchronizing.Safety_and_Reliability_Perception,Synchronizing.Consumer_Trust_and_Engagement,0.21863799283154123
Synchronizing.Safety_and_Reliability_Perception,Synchronizing.Cost_Implications_and_Market_Demand,0.18243243243243243
Synchronizing.Safety_and_Reliability_Perception,Synchronizing.Investment_Funding_for_Innovation,0.18222222222222223
